Census Tract - 2010 Census,US Postal State Code,County - 2010 Census,2010 Census Tract - Percent Minority,Tract Income Ratio,Num Low Income Mortgages 2012,Num Low Income Mortgages 2013,Num Low Income Mortgages 2014,Num Low Income Mortgages 2015,Num Low Income Mortgages 2016,Num Low Income Mortgages 2017,Num Low Income Mortgages 2018,Num Low Income Mortgages 2019
318501,4,13,31.96875,72.7130170165197,51,44.0,28.0,30.0,28.0,32.0,20.0,37.0
318700,4,13,34.0934579439252,999900.0,24,15.0,7.0,8.0,9.0,9.0,8.0,7.0
318800,4,13,46.7558197127291,50.223574711216,33,39.0,26.0,18.0,27.0,36.0,25.0,34.0
318900,4,13,35.4972817396866,81.35324804372131,93,110.0,55.0,43.0,88.0,80.0,54.0,54.0
319000,6,13,31.1252023745278,61.9595880076101,182,172.0,120.0,144.0,151.0,93.0,69.0,97.0
319101,4,13,58.361658735554,41.968389019997495,1,0.0,0.0,1.0,0.0,2.0,2.0,2.0
319103,4,13,54.0408525754885,42.2354365917277,4,16.0,8.0,8.0,9.0,10.0,6.0,10.0
319104,4,13,48.9023912191298,53.5942740032294,10,10.0,5.0,4.0,8.0,6.0,6.0,9.0
319201,4,13,59.4910461828464,56.62340081977389,40,53.0,19.0,31.0,39.0,40.0,39.0,49.0
319202,4,13,52.0730198019802,64.3041237113402,8,20.0,12.0,5.0,12.0,15.0,14.0,14.0
319300,4,13,55.3305785123967,70.2273009564029,21,26.0,12.0,9.0,12.0,17.0,23.0,21.0
319401,4,13,32.043795620438,110.222332629487,113,121.0,78.0,82.0,99.0,74.0,82.0,108.0
319402,4,13,26.687866927593,135.815426655074,90,103.0,56.0,61.0,68.0,58.0,64.0,64.0
319403,4,13,35.0,117.233883989567,82,79.0,60.0,50.0,53.0,57.0,51.0,69.0
319404,4,13,20.2820282028203,105.965097503416,72,80.0,35.0,36.0,58.0,46.0,44.0,58.0
319500,4,13,28.4639383373096,105.63284064091401,107,109.0,58.0,61.0,78.0,78.0,71.0,76.0
319600,4,13,29.3598233995585,109.57800273258,80,89.0,45.0,54.0,60.0,63.0,50.0,49.0
319703,4,13,42.2493100275989,69.3283443050553,32,39.0,30.0,19.0,31.0,41.0,34.0,38.0
319704,4,13,44.571813890762,113.81971183703901,15,17.0,13.0,7.0,5.0,15.0,7.0,12.0
319705,4,13,47.0398593200469,66.2014035523537,61,92.0,37.0,48.0,69.0,62.0,60.0,63.0
319706,4,13,62.3331985442782,62.45652713948579,28,24.0,18.0,13.0,15.0,21.0,12.0,32.0
319800,4,13,43.3510235026535,60.1928331884238,79,71.0,47.0,57.0,57.0,46.0,35.0,50.0
319902,4,13,35.962783171521,109.388585268911,44,79.0,42.0,44.0,43.0,58.0,39.0,34.0
319903,4,13,27.6914931168373,119.5627872314,127,123.0,54.0,83.0,80.0,57.0,56.0,57.0
319904,4,13,26.0431654676259,125.220469506894,127,151.0,78.0,105.0,108.0,100.0,89.0,99.0
319905,4,13,26.8684759916493,122.172711464414,127,140.0,93.0,67.0,83.0,101.0,75.0,103.0
319906,4,13,24.2357390482194,155.375108682151,46,47.0,32.0,28.0,29.0,26.0,22.0,28.0
319907,4,13,15.3707865168539,226.49360327909596,36,31.0,13.0,17.0,25.0,15.0,11.0,9.0
319908,4,13,35.4590682948892,130.03043100236,40,50.0,22.0,28.0,30.0,33.0,32.0,27.0
319909,4,13,18.8323090430202,197.956775555832,71,56.0,26.0,31.0,34.0,27.0,24.0,24.0
319910,4,13,25.255547245076,188.253012048193,77,69.0,18.0,35.0,32.0,31.0,22.0,28.0
320001,6,13,47.1922544951591,71.8067309584727,117,105.0,80.0,75.0,82.0,71.0,73.0,81.0
320002,4,13,97.5918884664132,71.3358588995156,4,7.0,9.0,5.0,6.0,11.0,9.0,10.0
320003,6,13,34.2602495543672,128.47427234358898,86,67.0,38.0,51.0,57.0,32.0,15.0,26.0
320004,6,13,34.3307593307593,98.0953005751274,158,173.0,93.0,95.0,125.0,57.0,32.0,60.0
320007,4,13,55.0494456098292,68.6964352254378,81,100.0,54.0,57.0,56.0,69.0,64.0,60.0
320100,4,13,26.3878029710711,91.4932927586635,35,46.0,23.0,27.0,26.0,26.0,30.0,31.0
321101,6,13,32.5393189799969,105.879201382055,174,151.0,85.0,104.0,113.0,73.0,47.0,41.0
321102,6,13,28.5244431155629,125.740777187343,167,161.0,91.0,94.0,106.0,67.0,30.0,43.0
321103,6,13,23.2625055334219,108.580987994489,103,100.0,30.0,50.0,46.0,27.0,12.0,14.0
321200,6,13,49.5029821073559,87.9693411183275,88,121.0,60.0,73.0,74.0,43.0,43.0,55.0
322000,6,13,29.8438783894823,129.060333705089,149,106.0,44.0,62.0,70.0,33.0,29.0,23.0
323000,6,13,25.1378676470588,115.67276782785501,113,123.0,40.0,61.0,66.0,31.0,25.0,29.0
324001,6,13,42.578548212351,93.5915939556955,48,49.0,29.0,26.0,29.0,18.0,15.0,10.0
324002,6,13,39.136354794787,100.616676507249,64,68.0,44.0,43.0,47.0,23.0,15.0,18.0
325000,6,13,23.7577076532463,112.903190535546,101,110.0,39.0,34.0,49.0,31.0,15.0,11.0
326000,6,13,18.417224323538,137.61179995189,77,51.0,21.0,21.0,24.0,10.0,7.0,6.0
327000,6,13,47.6176250933532,51.576680006123,87,83.0,53.0,82.0,82.0,76.0,39.0,64.0
328000,6,13,51.1617711530031,50.7544446631241,2,7.0,4.0,2.0,4.0,4.0,7.0,7.0
329000,6,13,50.2298304010144,74.1859651424698,127,150.0,85.0,106.0,115.0,56.0,51.0,57.0
330000,6,13,44.3302820848123,90.76078637188651,110,154.0,88.0,123.0,142.0,60.0,56.0,57.0
331000,6,13,42.2928846428062,77.7088936998404,128,133.0,75.0,98.0,95.0,55.0,46.0,55.0
332000,6,13,36.740111494558,92.1701764744473,167,181.0,101.0,119.0,132.0,100.0,52.0,87.0
333101,6,13,38.792471278416,113.44004898423302,101,85.0,45.0,39.0,59.0,39.0,21.0,36.0
333102,6,13,37.5875486381323,90.7312646241991,78,69.0,45.0,47.0,61.0,45.0,33.0,25.0
333200,6,13,36.3651704353696,103.36001224605799,144,148.0,71.0,74.0,75.0,49.0,34.0,48.0
334001,6,13,38.6503067484663,77.8663430208402,75,65.0,48.0,62.0,43.0,23.0,20.0,41.0
334004,6,13,46.2060540247048,76.7335826280916,147,163.0,92.0,99.0,130.0,90.0,58.0,58.0
334006,6,13,40.0251730648206,123.294845721533,112,125.0,46.0,60.0,50.0,28.0,13.0,26.0
334200,6,13,19.2081248160141,146.16763979094202,108,74.0,19.0,31.0,26.0,21.0,5.0,6.0
335000,6,13,40.2918403811793,83.168230225896,66,74.0,39.0,57.0,56.0,34.0,26.0,34.0
336101,6,13,86.9012911286964,41.6726803560104,13,32.0,15.0,23.0,15.0,9.0,11.0,14.0
336102,6,13,83.1599736668861,38.5674298585143,26,44.0,30.0,31.0,36.0,37.0,28.0,31.0
336201,6,13,70.5605158730159,77.7187342824029,48,69.0,33.0,48.0,45.0,38.0,16.0,32.0
336202,6,13,88.7563585335906,32.429093135647,13,33.0,8.0,14.0,20.0,14.0,13.0,21.0
337100,6,13,38.09375,130.834918760524,55,60.0,29.0,25.0,32.0,20.0,9.0,18.0
337200,6,13,42.7815675901434,74.0809989284699,102,116.0,72.0,81.0,93.0,47.0,30.0,60.0
337300,6,13,31.9776976057724,131.443941481336,107,60.0,24.0,31.0,35.0,23.0,13.0,15.0
338101,6,13,64.1313050440352,54.767215552493994,61,64.0,42.0,56.0,64.0,27.0,25.0,28.0
338102,6,13,34.7958900305471,113.576723742046,71,82.0,46.0,42.0,37.0,40.0,11.0,22.0
338201,6,13,29.9736147757256,137.71567276782798,100,69.0,25.0,23.0,33.0,18.0,16.0,20.0
338203,6,13,35.1446099912358,97.4676900872532,111,96.0,45.0,41.0,52.0,32.0,24.0,29.0
338204,6,13,30.2543270929,119.514968619476,143,149.0,47.0,49.0,63.0,31.0,22.0,34.0
338301,6,13,24.7433264887064,168.62275580047702,38,30.0,8.0,8.0,10.0,5.0,1.0,5.0
338302,6,13,24.9182021697951,152.619781757747,94,67.0,18.0,22.0,27.0,14.0,7.0,13.0
339001,6,13,43.2778108268888,38.149751798639805,14,13.0,9.0,8.0,11.0,8.0,6.0,7.0
339002,6,13,32.7233584499462,99.5451464060006,57,78.0,29.0,45.0,40.0,36.0,12.0,18.0
340001,6,13,34.0959535598429,102.10916486256001,108,95.0,43.0,48.0,43.0,22.0,17.0,18.0
340002,6,13,22.6,139.781101707888,150,107.0,43.0,54.0,55.0,34.0,14.0,20.0
341000,6,13,24.1776315789474,119.45373832797598,105,67.0,27.0,33.0,38.0,28.0,11.0,9.0
343001,6,13,26.9454848106533,127.91882612784,62,63.0,24.0,35.0,27.0,13.0,9.0,12.0
343002,6,13,22.8082191780822,122.435434844409,95,72.0,22.0,28.0,24.0,19.0,12.0,18.0
343003,6,13,17.096018735363,138.873581316014,67,58.0,10.0,11.0,21.0,9.0,8.0,5.0
345101,6,13,40.9424083769633,118.66977191716398,127,111.0,34.0,44.0,52.0,18.0,18.0,18.0
345102,6,13,32.6315789473684,151.183056703624,118,92.0,20.0,29.0,37.0,12.0,14.0,15.0
345103,6,13,33.7020940339787,144.932099980319,130,87.0,26.0,26.0,35.0,17.0,12.0,14.0
345105,6,13,22.7864374096095,147.456756106628,133,101.0,26.0,40.0,37.0,23.0,11.0,15.0
345108,6,13,38.8820889432885,155.61897264318,176,133.0,69.0,81.0,117.0,51.0,32.0,44.0
345111,6,13,51.8925279466562,120.808458527411,57,50.0,27.0,26.0,33.0,20.0,9.0,12.0
345112,6,13,51.0824504836481,128.214043604715,66,35.0,13.0,8.0,10.0,5.0,6.0,5.0
345113,6,13,31.9114595342403,187.335170242078,73,48.0,7.0,15.0,16.0,11.0,6.0,2.0
345114,6,13,17.0286982717615,160.810426643924,136,97.0,31.0,37.0,35.0,19.0,16.0,14.0
345115,6,13,41.7683990233694,175.605195827593,73,38.0,6.0,21.0,10.0,11.0,6.0,5.0
345116,6,13,35.0122420426723,142.818561525509,59,47.0,9.0,7.0,12.0,7.0,3.0,6.0
345202,6,13,38.4467758444217,124.37402960921999,144,125.0,54.0,56.0,61.0,31.0,17.0,31.0
345203,6,13,17.5216316440049,168.868770364539,109,72.0,33.0,37.0,32.0,16.0,19.0,13.0
345204,6,13,12.8276631344116,182.35583546546,25,19.0,2.0,9.0,5.0,2.0,0.0,2.0
346101,6,13,20.8563938246432,167.790679874915,52,40.0,14.0,14.0,16.0,12.0,3.0,5.0
346102,6,13,19.1681415929204,177.435544184216,42,18.0,4.0,8.0,1.0,2.0,4.0,5.0
346201,6,13,14.6497702269879,149.6588598045,77,52.0,10.0,17.0,12.0,16.0,13.0,8.0
346203,6,13,16.9359041167275,125.54505893415599,74,52.0,22.0,20.0,15.0,10.0,9.0,6.0
346204,6,13,24.0862874416048,200.46688097268702,84,60.0,15.0,11.0,22.0,12.0,8.0,7.0
347000,6,13,22.0709771511911,194.078156093507,72,46.0,7.0,14.0,15.0,14.0,6.0,6.0
348000,6,13,17.0917811205581,191.071311421636,41,26.0,7.0,11.0,8.0,6.0,7.0,4.0
349000,6,13,22.7699530516432,136.153206936517,61,35.0,7.0,10.0,11.0,8.0,5.0,2.0
350000,6,13,25.4898403483309,152.604474184872,50,43.0,7.0,13.0,8.0,11.0,11.0,5.0
351101,6,13,10.9483423284503,81.8998884733976,81,82.0,34.0,33.0,48.0,27.0,14.0,26.0
351102,6,13,11.1966987620358,62.5554899516718,71,67.0,43.0,50.0,50.0,30.0,43.0,65.0
351103,6,13,8.99241603466956,105.410133613243,44,38.0,15.0,17.0,28.0,19.0,9.0,14.0
351200,6,13,16.5347556779078,181.87474031796,81,47.0,19.0,14.0,16.0,4.0,7.0,6.0
352101,6,13,32.5692454632283,194.71560716394401,21,33.0,7.0,9.0,5.0,4.0,1.0,6.0
352102,6,13,25.187969924812,167.654005117103,76,41.0,10.0,15.0,12.0,8.0,3.0,7.0
352201,6,13,29.1130434782609,161.151566839424,70,65.0,17.0,24.0,16.0,21.0,4.0,7.0
352202,6,13,23.3124018838305,140.240328894137,35,31.0,4.0,11.0,12.0,5.0,4.0,3.0
353001,6,13,24.0840670264129,205.643027400555,49,27.0,6.0,13.0,4.0,3.0,7.0,4.0
353002,6,13,21.3094654242276,185.487327516456,39,21.0,7.0,4.0,7.0,8.0,1.0,4.0
354001,6,13,18.5583647122109,202.841741564434,29,12.0,2.0,6.0,4.0,2.0,1.0,1.0
354002,6,13,17.1168437025797,231.663714491898,40,40.0,7.0,13.0,7.0,8.0,3.0,5.0
355107,6,13,52.7733755942948,94.9167924074439,76,82.0,57.0,83.0,94.0,78.0,45.0,54.0
355108,6,13,74.6244259360162,115.58748277898101,181,185.0,131.0,134.0,155.0,121.0,92.0,104.0
355109,6,13,59.8659600997506,105.50088565243101,127,122.0,79.0,86.0,116.0,84.0,47.0,59.0
355110,6,13,68.9778413152252,90.8635657897614,66,87.0,50.0,55.0,58.0,57.0,35.0,51.0
355111,6,13,69.9668926375532,107.84075750617801,88,114.0,96.0,88.0,114.0,79.0,69.0,96.0
355112,6,13,23.188926838037,206.425900413304,36,25.0,4.0,10.0,12.0,8.0,2.0,5.0
355113,6,13,35.1454363089268,179.347897395526,54,33.0,12.0,17.0,18.0,11.0,5.0,7.0
355114,6,13,52.6234707748074,176.452579326029,151,85.0,19.0,28.0,30.0,13.0,5.0,9.0
355115,6,13,67.2968714832321,108.746091101927,27,23.0,14.0,15.0,16.0,15.0,3.0,3.0
355116,6,13,76.6419491525424,200.779592818562,36,16.0,8.0,1.0,9.0,1.0,0.0,1.0
355117,6,13,79.6634443250985,199.942049902688,38,12.0,1.0,2.0,6.0,2.0,0.0,2.0
355200,6,13,80.6824288017195,97.1637254258785,152,141.0,96.0,113.0,120.0,81.0,48.0,62.0
355301,6,13,34.5844504021448,130.593277788712,146,146.0,76.0,88.0,100.0,70.0,28.0,60.0
355302,6,13,30.8266360505166,189.334995298388,41,25.0,6.0,5.0,3.0,4.0,3.0,0.0
355304,6,13,23.5091303792619,152.776137680684,163,149.0,61.0,83.0,86.0,49.0,35.0,56.0
355306,6,13,18.7525396180414,140.141923068512,100,89.0,25.0,36.0,34.0,20.0,9.0,19.0
356001,6,13,73.8494280393722,98.4998578582519,58,63.0,47.0,47.0,69.0,38.0,21.0,28.0
356002,6,13,64.1488372093023,133.078571584771,96,95.0,49.0,57.0,62.0,50.0,23.0,29.0
357000,6,13,27.8661365142478,96.6137462004417,47,60.0,29.0,43.0,52.0,25.0,21.0,20.0
358000,6,13,60.1925254813137,76.5619191322793,52,83.0,55.0,59.0,64.0,56.0,38.0,50.0
359102,6,13,72.514053111068,80.6381071092742,70,95.0,64.0,58.0,87.0,49.0,31.0,43.0
359103,6,13,64.6010690952287,86.0679218876424,89,95.0,78.0,54.0,74.0,39.0,31.0,43.0
359104,6,13,77.2774327122153,85.573705963393,66,55.0,50.0,62.0,61.0,54.0,43.0,39.0
359105,6,13,81.0435931307794,120.80517833322399,84,83.0,55.0,59.0,62.0,42.0,24.0,39.0
359202,6,13,53.2693558880937,101.94515515318501,136,128.0,59.0,90.0,91.0,66.0,38.0,55.0
359203,6,13,82.2479928635147,88.5652430623893,144,116.0,83.0,97.0,98.0,81.0,49.0,61.0
359204,6,13,85.4529987239473,129.658422445275,91,74.0,34.0,41.0,48.0,25.0,19.0,28.0
360101,6,13,56.9055944055944,108.198298672615,103,79.0,44.0,74.0,61.0,44.0,29.0,33.0
360102,6,13,62.5520110957004,140.26766384569999,99,83.0,38.0,47.0,44.0,28.0,10.0,14.0
360200,6,13,60.7652399481193,82.2005729405847,74,71.0,45.0,48.0,57.0,44.0,24.0,30.0
361000,6,13,63.3966480446927,82.6663605152092,61,74.0,47.0,63.0,61.0,49.0,26.0,24.0
362000,6,13,46.15106613661,101.48702136499801,66,106.0,35.0,46.0,39.0,26.0,18.0,16.0
363000,6,13,67.8830044015334,87.7244199523278,119,139.0,88.0,91.0,118.0,83.0,68.0,71.0
364002,6,13,71.1670895251903,78.9105381705264,91,118.0,63.0,69.0,88.0,54.0,28.0,38.0
365002,6,13,96.8875869644819,47.474250475628196,39,25.0,35.0,46.0,38.0,43.0,22.0,36.0
365003,6,13,85.7026807473599,87.0880622799536,52,52.0,32.0,41.0,42.0,41.0,22.0,22.0
366001,6,13,90.5502670071976,82.782260709834,51,51.0,43.0,52.0,50.0,37.0,32.0,37.0
366002,6,13,91.7774495322501,54.0291718603075,51,80.0,49.0,48.0,62.0,45.0,39.0,39.0
367100,6,13,91.0570700137282,85.4742067397057,60,74.0,61.0,68.0,69.0,57.0,35.0,42.0
367200,6,13,90.1373041964804,71.6306938704105,60,65.0,42.0,77.0,57.0,49.0,29.0,40.0
368001,6,13,94.4058569551342,55.0514990487437,49,49.0,21.0,43.0,40.0,28.0,26.0,29.0
368002,6,13,91.9212690951821,66.03577598460501,24,34.0,24.0,21.0,36.0,18.0,30.0,17.0
369001,6,13,84.6781940441883,45.2076362920685,40,53.0,29.0,32.0,34.0,28.0,25.0,30.0
369002,6,13,67.9748822605965,74.0383564040325,42,45.0,29.0,37.0,29.0,17.0,24.0,22.0
370000,6,13,56.7853366231935,89.22893568632601,62,68.0,36.0,42.0,34.0,24.0,21.0,14.0
371000,6,13,76.2791572610986,72.7601740689716,79,97.0,46.0,81.0,89.0,58.0,40.0,46.0
372000,6,13,85.1217190262478,72.5065057184719,105,103.0,87.0,88.0,86.0,86.0,55.0,63.0
373000,6,13,95.018281535649,45.2798005641934,39,35.0,28.0,40.0,33.0,38.0,22.0,20.0
374000,6,13,80.8699511762095,50.9118939841239,64,72.0,55.0,65.0,69.0,48.0,38.0,26.0
375000,6,13,96.3545226703122,46.9516062017538,30,25.0,26.0,26.0,28.0,35.0,23.0,29.0
376000,6,13,96.6789667896679,31.7347853659603,24,35.0,26.0,34.0,48.0,42.0,38.0,40.0
377000,6,13,93.0048836541224,37.8654683023902,25,35.0,16.0,23.0,31.0,35.0,27.0,25.0
378000,6,13,32.4599708879185,128.200922827965,62,44.0,17.0,43.0,47.0,15.0,7.0,10.0
379000,6,13,97.727644270067,36.7064663561416,44,52.0,45.0,44.0,57.0,45.0,49.0,60.0
380000,6,13,72.0294426919033,73.3987185374708,106,96.0,53.0,59.0,77.0,92.0,58.0,73.0
381000,6,13,95.194357880925,44.8216667760065,49,68.0,39.0,58.0,58.0,61.0,46.0,48.0
382000,6,13,91.1832280298679,66.4829757921669,58,78.0,58.0,44.0,56.0,50.0,30.0,37.0
383000,6,13,57.4358974358974,67.7633449233528,87,94.0,39.0,59.0,50.0,30.0,24.0,19.0
384000,6,13,47.1027556013392,123.55398106234601,79,86.0,34.0,39.0,45.0,24.0,10.0,16.0
385100,6,13,43.6528028933092,153.936233024995,52,44.0,11.0,10.0,11.0,6.0,2.0,4.0
385200,6,13,53.8636363636364,134.586367512957,26,25.0,3.0,8.0,14.0,6.0,2.0,4.0
386000,6,13,69.9728670485378,52.544337291434296,40,39.0,17.0,23.0,21.0,15.0,6.0,2.0
387000,6,13,56.3191153238547,102.676638456997,51,41.0,9.0,22.0,20.0,14.0,5.0,4.0
388000,6,13,52.2127329192547,91.2987382186359,46,33.0,9.0,16.0,14.0,8.0,8.0,3.0
389100,6,13,52.4475524475524,87.582278204203,23,29.0,13.0,9.0,14.0,7.0,2.0,2.0
389200,6,13,69.7782963827305,38.029478011765,9,10.0,3.0,5.0,5.0,1.0,1.0,3.0
390100,6,13,35.2624495289367,105.140064291806,58,32.0,10.0,13.0,18.0,5.0,4.0,4.0
390200,6,13,33.391506689936,155.46808371055602,58,43.0,13.0,12.0,16.0,11.0,3.0,1.0
391000,6,13,25.1564945226917,152.33003127118502,53,29.0,10.0,12.0,17.0,5.0,4.0,4.0
392000,6,13,25.1733986128111,158.30982527499,39,27.0,10.0,13.0,16.0,7.0,6.0,2.0
392200,6,13,84.1867043847242,90.375910253887,135,140.0,82.0,104.0,122.0,88.0,59.0,72.0
392300,6,13,90.361057382334,138.251437818452,26,20.0,8.0,19.0,14.0,4.0,2.0,11.0
410501,4,19,58.6332476435304,103.60248880213301,66,61.0,25.0,0.0,0.0,0.0,0.0,0.0
410502,4,19,63.3028992471568,125.26796451539799,91,76.0,34.0,3.0,0.0,0.0,0.0,0.0
410503,4,19,35.7142857142857,108.58880736183501,99,90.0,26.0,0.0,0.0,0.0,0.0,0.0
420104,4,13,20.2249408050513,113.36324680164,127,125.0,66.0,74.0,97.0,99.0,61.0,102.0
420105,4,13,16.7276227141482,133.634020618557,157,166.0,91.0,115.0,159.0,102.0,76.0,102.0
420107,4,13,13.6058572300183,207.52701527760502,159,132.0,55.0,48.0,84.0,75.0,42.0,76.0
420108,4,13,9.6728307254623,150.810458328158,24,24.0,10.0,7.0,12.0,10.0,5.0,11.0
420109,4,13,14.2261594580511,148.635262700286,97,112.0,39.0,63.0,63.0,48.0,45.0,87.0
420110,4,13,13.792394655704,142.322382312756,135,119.0,51.0,72.0,83.0,77.0,78.0,80.0
420111,4,13,28.0141843971631,79.5367035150913,80,71.0,53.0,55.0,68.0,67.0,72.0,73.0
420112,4,13,22.8606356968215,134.536082474227,76,75.0,48.0,52.0,63.0,55.0,61.0,49.0
420113,4,13,28.1065088757396,64.16594211899141,10,9.0,5.0,4.0,5.0,18.0,7.0,20.0
420114,4,13,33.5267175572519,90.3987082350019,40,38.0,18.0,25.0,32.0,40.0,42.0,64.0
420115,4,13,30.6169965075669,60.922556204198195,20,25.0,24.0,17.0,26.0,22.0,32.0,28.0
420116,4,13,14.2757417102967,63.1536455098745,24,27.0,19.0,17.0,19.0,24.0,28.0,31.0
420202,4,13,19.3434244151759,77.11930195006829,146,155.0,86.0,86.0,113.0,138.0,114.0,147.0
420206,4,13,10.9596662030598,72.5313625636567,39,53.0,35.0,37.0,37.0,51.0,40.0,47.0
420207,4,13,11.5540789959395,129.901565022979,78,63.0,49.0,46.0,54.0,52.0,33.0,46.0
420208,4,13,26.217086569426,121.22717674823001,106,115.0,67.0,82.0,119.0,72.0,92.0,94.0
420209,4,13,14.4472361809045,108.811017264936,114,133.0,72.0,100.0,106.0,98.0,97.0,109.0
420210,4,13,18.082788671024,83.7147559309403,116,129.0,69.0,84.0,78.0,78.0,78.0,110.0
420211,4,13,18.3304647160069,149.380511737672,149,141.0,60.0,92.0,112.0,83.0,66.0,87.0
420212,4,13,13.6283185840708,90.4514967084834,83,88.0,54.0,63.0,75.0,54.0,59.0,75.0
420214,4,13,22.7285673597266,69.3438703266675,62,72.0,49.0,53.0,58.0,73.0,86.0,118.0
420215,4,13,27.7840909090909,99.7795304931064,45,46.0,24.0,25.0,27.0,75.0,108.0,98.0
420216,4,13,14.3481614811005,111.129052291641,103,99.0,42.0,59.0,84.0,102.0,92.0,95.0
420301,4,13,18.2553956834532,168.845485032915,34,32.0,10.0,22.0,20.0,13.0,27.0,18.0
420302,4,13,13.3225349260984,140.704570860763,73,122.0,43.0,43.0,63.0,66.0,42.0,60.0
420303,4,13,25.3201256342112,131.42777294746,74,89.0,48.0,54.0,53.0,62.0,44.0,62.0
420304,4,13,11.2858464384829,137.742205937151,9,2.0,2.0,6.0,2.0,2.0,3.0,0.0
420401,4,13,54.7056295659648,62.27487268662279,19,20.0,11.0,13.0,11.0,7.0,6.0,15.0
420402,4,13,12.3076923076923,162.5760775059,30,22.0,50.0,64.0,106.0,120.0,89.0,94.0
420501,4,13,57.2475310608474,80.1437709601292,74,75.0,39.0,65.0,68.0,74.0,79.0,73.0
420503,4,13,45.33527696793,91.622158738045,35,41.0,28.0,23.0,39.0,30.0,23.0,31.0
420504,4,13,27.455219271155,103.830269531735,82,89.0,61.0,61.0,60.0,45.0,60.0,88.0
420602,4,13,22.9245680573114,118.41386163209499,117,120.0,75.0,84.0,89.0,75.0,76.0,103.0
420603,4,13,16.2954915806627,154.15942118991399,67,69.0,49.0,43.0,41.0,48.0,39.0,43.0
420604,4,13,16.2649192604727,126.23276611601,109,116.0,56.0,73.0,82.0,91.0,68.0,62.0
420704,4,13,20.9164969450102,121.90876909700701,69,75.0,40.0,43.0,58.0,36.0,49.0,37.0
420705,4,13,15.0462314373774,211.12284188299603,61,37.0,22.0,26.0,27.0,40.0,23.0,14.0
420706,4,13,19.7906976744186,129.190473233139,67,89.0,55.0,46.0,64.0,74.0,45.0,73.0
420707,4,13,15.9490333919156,65.44062849335491,9,5.0,2.0,3.0,1.0,4.0,6.0,4.0
420708,4,13,29.7549280767182,60.5670103092783,2,0.0,1.0,1.0,0.0,1.0,1.0,3.0
420710,4,13,31.6370940743221,66.95596820270771,39,35.0,16.0,24.0,35.0,35.0,28.0,31.0
420800,4,13,37.1127502634352,94.773941125326,70,64.0,36.0,53.0,62.0,39.0,34.0,44.0
420901,4,13,46.4534515516149,80.8641783629363,27,50.0,18.0,24.0,21.0,26.0,19.0,32.0
420902,4,13,38.2099316086827,90.1565022978512,55,59.0,49.0,46.0,47.0,51.0,57.0,74.0
421001,4,13,43.2508436445444,65.3878400198733,31,27.0,21.0,18.0,20.0,29.0,23.0,37.0
421002,4,13,51.0204081632653,101.61160104334901,34,40.0,20.0,24.0,32.0,48.0,51.0,51.0
421101,4,13,49.5882655687082,82.0658924357223,48,46.0,31.0,34.0,38.0,84.0,41.0,49.0
421102,4,13,43.8068181818182,79.6034654080238,55,83.0,47.0,52.0,63.0,66.0,54.0,62.0
421201,4,13,35.9758635039534,73.5436591727736,42,58.0,43.0,68.0,72.0,73.0,67.0,85.0
421202,4,13,44.0754516471838,87.9362812073034,57,63.0,42.0,47.0,57.0,64.0,52.0,78.0
421302,4,13,69.9899631983941,59.104459073407,29,42.0,34.0,28.0,37.0,40.0,48.0,58.0
421303,4,13,60.2346532579091,72.023661656937,45,53.0,47.0,35.0,41.0,50.0,53.0,70.0
421400,4,13,46.6666666666667,52.7884734815551,7,16.0,10.0,9.0,13.0,22.0,17.0,19.0
421501,4,13,64.095822378031,56.9587628865979,23,30.0,14.0,18.0,26.0,28.0,32.0,31.0
421502,4,13,61.0914454277286,64.861507887219,30,25.0,19.0,27.0,18.0,27.0,16.0,24.0
421601,4,13,56.6145520144318,83.0890572599677,46,35.0,25.0,21.0,34.0,39.0,41.0,52.0
421602,4,13,73.7901293723047,51.3988945472612,20,33.0,19.0,6.0,23.0,24.0,23.0,33.0
421701,4,13,45.0336883286242,52.4220593715066,36,64.0,26.0,30.0,44.0,59.0,59.0,67.0
421702,4,13,53.3783783783784,64.3817538194013,16,21.0,17.0,11.0,23.0,19.0,19.0,40.0
421801,4,13,62.3124771313575,64.9189541671842,34,35.0,25.0,20.0,34.0,35.0,29.0,45.0
421802,4,13,69.0114068441065,57.40591230902991,35,47.0,27.0,33.0,37.0,42.0,32.0,51.0
421901,4,13,73.4066483379155,64.3770960129176,35,34.0,26.0,27.0,30.0,32.0,36.0,41.0
421902,4,13,81.3961369027448,61.69419947832569,21,35.0,24.0,27.0,33.0,42.0,26.0,57.0
422001,4,13,85.7004362578769,61.295180722891594,9,12.0,12.0,15.0,16.0,20.0,26.0,23.0
422002,4,13,74.8519948519948,54.3115762017141,17,18.0,13.0,13.0,18.0,26.0,22.0,27.0
422102,4,13,60.9324758842444,75.3462302819526,28,26.0,24.0,19.0,29.0,31.0,30.0,30.0
422103,4,13,58.8823169488069,70.9026828965346,12,13.0,9.0,10.0,11.0,17.0,29.0,22.0
422104,4,13,57.2068193559497,70.41516581791079,37,50.0,33.0,32.0,35.0,59.0,68.0,65.0
422105,4,13,60.7300188797986,77.3320084461558,42,38.0,40.0,22.0,39.0,62.0,42.0,39.0
422106,4,13,72.2972972972973,41.8022605887467,18,17.0,23.0,10.0,12.0,23.0,23.0,29.0
